ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,Needstates,Daypart,NeedstateGroup,Brand,Spontaneous,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Segmentation,NPS_P3M,NPS_P3M_Group,Awareness,Attribute,BrandImage,Visit,Spending,PPA,TOM_Group,BUMO_Group,BUMO_Previous_Group,MostFavourite_Group,Awareness_flag,Spontaneous_flag,Trial_flag,P3M_flag,P1M_flag,Weekly_flag,Daily_flag,Brand_Loyalty,Brand_Switcher,Funnel_Depth,Awareness_Usage_Gap,Need_is_Drinking
113188,Hải Phòng,2.0,48.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,5.0,125.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
113630,Cần Thơ,4.0,39.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,15.0,375.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
115342,Cần Thơ,2.0,54.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,210.0,7.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
116022,Cần Thơ,4.0,35.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,360.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
116040,Cần Thơ,3.0,29.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,330.0,11.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
116187,Cần Thơ,3.0,45.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,90.0,900.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
116188,Cần Thơ,3.0,27.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,150.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
117075,Cần Thơ,7.0,21.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,60.0,600.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
117140,Cần Thơ,4.0,26.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good coffee taste,Highlands Coffee,60.0,900.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
118667,Hải Phòng,2.0,35.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Nice environment design,Highlands Coffee,4.0,120.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
119358,Cần Thơ,3.0,38.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,35 - 39 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,45.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
119383,Cần Thơ,3.0,27.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,25.0,375.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
120064,Hải Phòng,4.0,21.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,90.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
120133,Đà Nẵng,6.0,27.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,Job hunting,Other Occupations,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Convenient location,Highlands Coffee,8.0,200.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
120187,Hà Nội,2.0,39.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,120.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
120324,Đà Nẵng,4.0,33.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,30 - 34 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good value for money,Highlands Coffee,30.0,300.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
120602,Đà Nẵng,2.0,37.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,35 - 39 y.o.,Lecturer / Teacher,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,32.0,8.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
120626,Cần Thơ,4.0,27.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good coffee taste,Highlands Coffee,4.0,40.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
121305,Đà Nẵng,3.0,30.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,100.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
121393,Hải Phòng,2.0,55.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,45+ y.o.,Housewife,None Working,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,60.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,0
124231,Hồ Chí Minh,4.0,34.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,4.0,48.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
124574,Hải Phòng,2.0,26.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Convenient location,Highlands Coffee,4.0,120.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
124578,Hải Phòng,4.0,55.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,45+ y.o.,Retirement,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,45.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
124910,Hải Phòng,2.0,41.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,60.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
125699,Hải Phòng,2.0,43.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,4.0,80.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,1,0,0,0,0,0,3,1,1,0,0
127249,Đà Nẵng,2.0,21.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,20 - 24 y.o.,Lecturer / Teacher,White Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good music,Highlands Coffee,1.0,39.0,39.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,1,0,0,3,1,5,0,1
127252,Đà Nẵng,2.0,43.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,15.0,210.0,14.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
127298,Đà Nẵng,4.0,33.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,30 - 34 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,200.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
131284,Hải Phòng,2.0,29.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Recommended by others,Highlands Coffee,2.0,50.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
131459,Hải Phòng,5.0,28.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,2.0,60.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
131560,Hồ Chí Minh,4.0,31.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,30 - 34 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,2.0,70.0,35.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
132903,Hải Phòng,2.0,28.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Recommended by others,Highlands Coffee,4.0,80.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
132906,Hải Phòng,4.0,26.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Recommended by others,Highlands Coffee,2.0,50.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
133483,Hải Phòng,2.0,25.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,4.0,80.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
133886,Cần Thơ,1.0,30.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,300.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
133887,Cần Thơ,3.0,34.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,80.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
133919,Cần Thơ,4.0,40.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,5.0,75.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
133939,Đà Nẵng,3.0,30.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Convenient location,Highlands Coffee,8.0,96.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
134104,Đà Nẵng,4.0,21.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,20 - 24 y.o.,Pupil / Student,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good place for working / studying,Highlands Coffee,5.0,150.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
134110,Đà Nẵng,2.0,26.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,60.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
134141,Cần Thơ,4.0,42.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,40 - 44 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,24.0,144.0,6.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
134269,Đà Nẵng,1.0,21.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),6.0,Detractive,Highlands Coffee,Good music,Highlands Coffee,10.0,120.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
134271,Đà Nẵng,1.0,39.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,20.0,240.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
134273,Đà Nẵng,2.0,27.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,4.0,32.0,8.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
134424,Hồ Chí Minh,4.0,34.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,3.0,45.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
134439,Hải Phòng,4.0,27.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,3.0,90.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
134654,Cần Thơ,4.0,34.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Male,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,5.0,55.0,11.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
134722,Đà Nẵng,4.0,40.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,150.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
134734,Cần Thơ,2.0,28.0,Independent Cafe,Independent Cafe,Indepedent Cafe,Independent Cafe,Female,25 - 29 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,24.0,216.0,9.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
