ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,IncomeBand
351112,Hồ Chí Minh,4.0,54.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 3 millions to 4.49 millions VND
353417,Hồ Chí Minh,7.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,From 3 millions to 4.49 millions VND
365745,Cần Thơ,4.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Housewife,None Working,2018,Under 3 millions VND
366420,Đà Nẵng,2.0,51.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 3 millions to 4.49 millions VND
366774,Đà Nẵng,2.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 3 millions to 4.49 millions VND
368249,Hà Nội,4.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
368658,Hồ Chí Minh,5.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Unemployed,None Working,2018,Under 3 millions VND
368661,Hồ Chí Minh,4.0,40.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
374076,Hải Phòng,4.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 15 millions to 19.99 millions VND
376855,Đà Nẵng,3.0,40.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 3 millions to 4.49 millions VND
378582,Đà Nẵng,2.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 3 millions to 4.49 millions VND
380040,Đà Nẵng,3.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,Under 3 millions VND
386782,Đà Nẵng,2.0,59.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Retirement,None Working,2018,From 3 millions to 4.49 millions VND
387442,Đà Nẵng,2.0,16.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
394533,Hải Phòng,2.0,32.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 12 millions to 14.99 millions VND
395731,Hà Nội,6.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
396323,Cần Thơ,4.0,26.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Military / Police,Other Occupations,2018,From 9 millions to 11.99 millions VND
398503,Hà Nội,3.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 3 millions to 4.49 millions VND
399374,Hồ Chí Minh,5.0,45.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 3 millions to 4.49 millions VND
399422,Hồ Chí Minh,4.0,31.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
401625,Hà Nội,3.0,47.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 3 millions to 4.49 millions VND
405667,Hồ Chí Minh,4.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Housewife,None Working,2018,From 9 millions to 11.99 millions VND
406410,Hồ Chí Minh,5.0,22.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Pupil / Student,None Working,2018,From 3 millions to 4.49 millions VND
406414,Hồ Chí Minh,5.0,24.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,From 3 millions to 4.49 millions VND
407567,Hà Nội,4.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
408454,Hồ Chí Minh,3.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
411691,Hà Nội,5.0,26.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
412404,Đà Nẵng,3.0,27.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
414172,Hồ Chí Minh,5.0,45.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
415338,Nha Trang,5.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
416170,Cần Thơ,4.0,33.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Housewife,None Working,2018,Under 3 millions VND
417510,Cần Thơ,4.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Lecturer / Teacher,White Collar,2018,From 15 millions to 19.99 millions VND
419638,Nha Trang,3.0,56.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Retirement,None Working,2018,Under 3 millions VND
420767,Hồ Chí Minh,4.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 12 millions to 14.99 millions VND
421458,Nha Trang,1.0,20.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 3 millions to 4.49 millions VND
430284,Hà Nội,3.0,57.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
430323,Hà Nội,3.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 3 millions to 4.49 millions VND
432040,Hồ Chí Minh,2.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
432319,Hà Nội,3.0,50.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
432414,Đà Nẵng,10.0,59.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Retirement,None Working,2018,From 9 millions to 11.99 millions VND
436514,Hồ Chí Minh,6.0,48.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2018,From 12 millions to 14.99 millions VND
437350,Hồ Chí Minh,3.0,32.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 9 millions to 11.99 millions VND
438078,Hồ Chí Minh,3.0,50.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 15 millions to 19.99 millions VND
438452,Hồ Chí Minh,3.0,48.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
438988,Hà Nội,5.0,43.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 12 millions to 14.99 millions VND
438991,Hà Nội,4.0,32.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
439434,Hồ Chí Minh,4.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Unemployed,None Working,2018,From 3 millions to 4.49 millions VND
439443,Hồ Chí Minh,4.0,17.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
440612,Nha Trang,3.0,47.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2018,From 3 millions to 4.49 millions VND
442531,Nha Trang,4.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 3 millions to 4.49 millions VND
443610,Hồ Chí Minh,7.0,22.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
443736,Hà Nội,4.0,44.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,40 - 44 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 20 millions to 24.99 millions VND
444075,Hà Nội,4.0,50.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
444076,Hà Nội,4.0,55.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 12 millions to 14.99 millions VND
444078,Hà Nội,3.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 9 millions to 11.99 millions VND
444081,Hà Nội,4.0,52.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,Under 3 millions VND
445299,Hải Phòng,1.0,20.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
445337,Hải Phòng,4.0,28.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
446067,Hà Nội,4.0,51.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,Under 3 millions VND
446167,Hà Nội,3.0,57.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 9 millions to 11.99 millions VND
446301,Hà Nội,4.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2018,From 9 millions to 11.99 millions VND
448261,Hồ Chí Minh,5.0,30.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
449156,Đà Nẵng,3.0,56.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,Under 3 millions VND
449270,Hà Nội,3.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2018,From 9 millions to 11.99 millions VND
450797,Hà Nội,4.0,28.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 12 millions to 14.99 millions VND
451540,Nha Trang,3.0,50.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
451627,Hồ Chí Minh,6.0,19.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
451856,Hà Nội,3.0,47.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
451860,Hồ Chí Minh,5.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
453561,Hồ Chí Minh,6.0,18.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
453619,Đà Nẵng,1.0,55.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Retirement,None Working,2018,From 3 millions to 4.49 millions VND
453731,Hồ Chí Minh,3.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2018,From 3 millions to 4.49 millions VND
453759,Hồ Chí Minh,5.0,18.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2018,Under 3 millions VND
454506,Nha Trang,4.0,45.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2018,From 9 millions to 11.99 millions VND
454881,Hà Nội,3.0,46.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,Under 3 millions VND
455068,Hà Nội,3.0,51.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
455442,Nha Trang,3.0,24.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Housewife,None Working,2018,Under 3 millions VND
455814,Hồ Chí Minh,2.0,54.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2018,From 3 millions to 4.49 millions VND
456799,Nha Trang,1.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2018,From 12 millions to 14.99 millions VND
457212,Hà Nội,4.0,48.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,From 9 millions to 11.99 millions VND
459682,Hồ Chí Minh,3.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2018,From 9 millions to 11.99 millions VND
725466,Hà Nội,4.0,49.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
731972,Hồ Chí Minh,2.0,26.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2019,From 9 millions to 11.99 millions VND
732732,Hà Nội,4.0,32.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Military / Police,Other Occupations,2019,From 12 millions to 14.99 millions VND
733144,Đà Nẵng,1.0,60.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 3 millions to 4.49 millions VND
735059,Hà Nội,3.0,28.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
736254,Đà Nẵng,3.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
739061,Hà Nội,4.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 15 millions to 19.99 millions VND
739501,Hồ Chí Minh,4.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
739630,Đà Nẵng,3.0,53.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2019,From 3 millions to 4.49 millions VND
739792,Hà Nội,5.0,41.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,40 - 44 y.o.,Self Employed - Company owner (10 - 20 employees),Self Employed - Company Owner,2019,From 30 millions to 44.99 millions VND
741676,Hồ Chí Minh,3.0,18.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
743170,Nha Trang,1.0,54.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Retirement,None Working,2019,From 3 millions to 4.49 millions VND
743341,Hải Phòng,2.0,40.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
743669,Hải Phòng,3.0,28.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 9 millions to 11.99 millions VND
747246,Hải Phòng,2.0,55.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 25 millions to 29.99 millions VND
747835,Hà Nội,3.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
749434,Hồ Chí Minh,6.0,31.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 25 millions to 29.99 millions VND
749977,Hà Nội,5.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
751840,Hà Nội,4.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
758732,Cần Thơ,4.0,50.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2019,From 3 millions to 4.49 millions VND
765249,Cần Thơ,5.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Lecturer / Teacher,White Collar,2019,From 9 millions to 11.99 millions VND
778941,Hồ Chí Minh,3.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2019,From 20 millions to 24.99 millions VND
781753,Hà Nội,4.0,44.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,Housewife,None Working,2019,Under 3 millions VND
784079,Đà Nẵng,2.0,18.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,16 - 19 y.o.,Pupil / Student,None Working,2019,Under 3 millions VND
784329,Hồ Chí Minh,6.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 25 millions to 29.99 millions VND
785881,Hồ Chí Minh,2.0,52.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
788487,Hà Nội,5.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
788556,Hồ Chí Minh,2.0,35.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 20 millions to 24.99 millions VND
789523,Hồ Chí Minh,3.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Officer - Staff level,White Collar,2019,From 12 millions to 14.99 millions VND
790990,Hồ Chí Minh,3.0,49.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 15 millions to 19.99 millions VND
791751,Hồ Chí Minh,3.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2019,From 25 millions to 29.99 millions VND
792150,Hồ Chí Minh,4.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Lecturer / Teacher,White Collar,2019,From 12 millions to 14.99 millions VND
792820,Nha Trang,4.0,37.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 3 millions to 4.49 millions VND
792922,Hà Nội,3.0,44.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
793076,Hồ Chí Minh,4.0,25.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 12 millions to 14.99 millions VND
793568,Hồ Chí Minh,5.0,46.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Housewife,None Working,2019,From 9 millions to 11.99 millions VND
793579,Hồ Chí Minh,3.0,41.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,Lecturer / Teacher,White Collar,2019,From 9 millions to 11.99 millions VND
793942,Hồ Chí Minh,2.0,32.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Housewife,None Working,2019,From 9 millions to 11.99 millions VND
795553,Hà Nội,5.0,36.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
797192,Hà Nội,3.0,21.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
798099,Hồ Chí Minh,2.0,20.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
798903,Hà Nội,4.0,26.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,25 - 29 y.o.,Housewife,None Working,2019,From 3 millions to 4.49 millions VND
799079,Cần Thơ,2.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,Freelance,Self Employed - Small Business and Freelance,2019,From 15 millions to 19.99 millions VND
800056,Hà Nội,5.0,40.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,40 - 44 y.o.,Officer - Middle Management,White Collar,2019,From 9 millions to 11.99 millions VND
800091,Hà Nội,3.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
801071,Hà Nội,7.0,29.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,25 - 29 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2019,From 15 millions to 19.99 millions VND
802232,Hà Nội,5.0,24.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2019,From 9 millions to 11.99 millions VND
802412,Hà Nội,4.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 12 millions to 14.99 millions VND
802787,Hà Nội,5.0,39.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,35 - 39 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 20 millions to 24.99 millions VND
802889,Hà Nội,2.0,31.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,"Semi-skilled labor (salesperson, waiter, photographer)",Blue Collar,2019,From 3 millions to 4.49 millions VND
803504,Hà Nội,3.0,34.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,30 - 34 y.o.,Civil servant  - Senior Management,White Collar,2019,From 12 millions to 14.99 millions VND
804704,Nha Trang,3.0,57.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,45+ y.o.,Retirement,None Working,2019,From 3 millions to 4.49 millions VND
806057,Hà Nội,5.0,31.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,30 - 34 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 15 millions to 19.99 millions VND
806459,Hà Nội,5.0,38.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,35 - 39 y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2019,From 12 millions to 14.99 millions VND
807378,Hà Nội,5.0,23.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Female,20 - 24 y.o.,Pupil / Student,None Working,2019,From 3 millions to 4.49 millions VND
808242,Hồ Chí Minh,4.0,22.0,Other 1,Other 1,Street / Half street coffee (including carts),Other 1,Male,20 - 24 y.o.,Pupil / Student,None Working,2019,From 9 millions to 11.99 millions VND
